total dirs files folder_names file_names fo_and_fi_names repo_name
357 0.08 0.92 "automation01_slides automation10_holding-area block002_hello-r-workspace-wd-project_files block006_care-feeding-data_files block011_write-your-own-function_files block012_function-regress-lifeexp-on-year_files block014_factors_files block016_secrets-happy-graphing_files block017_write-figure-to-file_files block018_colors_files block019_enforce-color-scheme_files block020_multiple-plots-on-a-page_files block023_dplyr-do_files block024_group-nest-split-map_files block025_lm-poly_files block027_regular-expressions_files block029_factors_files cm_2015 course-admin hw10_2015_data-from-web_files hw10_data-from-web_files img include libs r_package_data regex_files shiny_supp static webdata-supp webdata02_activity_files " ".gitignore 404.html 404.md CNAME Makefile README.md _output.yaml automation00_index.html automation00_index.md automation02_windows.html automation02_windows.md automation03_make-test-drive.html automation03_make-test-drive.md automation04_make-activity.html automation04_make-activity.md bit001_dplyr-cheatsheet.html bit001_dplyr-cheatsheet.md bit001_dplyr-cheatsheet.rmd bit002_tidying-lotr-data.html bit002_tidying-lotr-data.md bit003_api-key-env-var.html bit003_api-key-env-var.md bit003_api-key-env-var.rmd bit004_stat545-use-of-github.html bit004_stat545-use-of-github.md bit004_stat545-use-of-github.rmd bit005_hw07-hw05-comparing-dataframes.Rmd bit005_hw07-hw05-comparing-dataframes.html bit005_hw07-hw05-comparing-dataframes.md bit006_github-browsability-wins.Rmd bit006_github-browsability-wins.html bit006_github-browsability-wins.md bit007_draw-the-rest-of-the-owl.Rmd bit007_draw-the-rest-of-the-owl.html bit007_draw-the-rest-of-the-owl.md bit008_lookup.Rmd bit008_lookup.html bit008_lookup.md block000_r-rstudio-install.html block000_r-rstudio-install.md block002_hello-r-workspace-wd-project.html block002_hello-r-workspace-wd-project.md block002_hello-r-workspace-wd-project.rmd block002_post-project.R block002_pre-project.R block002_toy-line.R block004_basic-r-objects.html block004_basic-r-objects.md block004_basic-r-objects.rmd block006_care-feeding-data.html block006_care-feeding-data.md block006_care-feeding-data.rmd block007_first-use-rmarkdown.html block007_first-use-rmarkdown.md block009_dplyr-intro.html block009_dplyr-intro.md block009_dplyr-intro.rmd block010_dplyr-end-single-table.html block010_dplyr-end-single-table.md block010_dplyr-end-single-table.rmd block011_write-your-own-function-01.html block011_write-your-own-function-01.md block011_write-your-own-function-01.rmd block011_write-your-own-function-02.html block011_write-your-own-function-02.md block011_write-your-own-function-02.rmd block011_write-your-own-function-03.html block011_write-your-own-function-03.md block011_write-your-own-function-03.rmd block011_write-your-own-function-CHALLENGE-SEGUE.rmd block011_write-your-own-function.html block011_write-your-own-function.md block012_function-regress-lifeexp-on-year.html block012_function-regress-lifeexp-on-year.md block012_function-regress-lifeexp-on-year.rmd block013_plyr-ddply.html block013_plyr-ddply.md block013_plyr-ddply.rmd block014_factors.html block014_factors.md block014_factors.rmd block015_graph-dos-donts.html block015_graph-dos-donts.md block015_graph-dos-donts.rmd block016_secrets-happy-graphing.html block016_secrets-happy-graphing.md block016_secrets-happy-graphing.rmd block017_write-figure-to-file.html block017_write-figure-to-file.md block017_write-figure-to-file.rmd block018_colors.html block018_colors.md block018_colors.rmd block019_enforce-color-scheme.html block019_enforce-color-scheme.md block019_enforce-color-scheme.rmd block020_multiple-plots-on-a-page.html block020_multiple-plots-on-a-page.md block020_multiple-plots-on-a-page.rmd block021_data-manipulation-capstone.html block021_data-manipulation-capstone.md block021_data-manipulation-capstone.rmd block022_regular-expression.html block022_regular-expression.md block022_regular-expression.rmd block023_dplyr-do.html block023_dplyr-do.md block023_dplyr-do.rmd block024_group-nest-split-map.Rmd block024_group-nest-split-map.html block024_group-nest-split-map.md block025_lm-poly.html block025_lm-poly.md block025_lm-poly.rmd block026_file-out-in.html block026_file-out-in.md block026_file-out-in.rmd block027_regular-expressions.Rmd block027_regular-expressions.html block027_regular-expressions.md block028_character-data.Rmd block028_character-data.html block028_character-data.md block029_factors.Rmd block029_factors.html block029_factors.md block030_date-times.Rmd block030_date-times.html block030_date-times.md block031_vector-tibble-relations.Rmd block031_vector-tibble-relations.html block031_vector-tibble-relations.md block032_character-encoding.Rmd block032_character-encoding.html block032_character-encoding.md cm001_course-intro-sw-install-account-signup.html cm001_course-intro-sw-install-account-signup.md cm002_r-rstudio-intro.html cm002_r-rstudio-intro.md cm003_render-git-github-test-drive.Rmd cm003_render-git-github-test-drive.html cm003_render-git-github-test-drive.md cm004_claim-repo-test-drive-rmd.html cm004_claim-repo-test-drive-rmd.md cm005_hello-gapminder-tidyverse.R cm005_tidyverse-tibbles.html cm005_tidyverse-tibbles.md cm006_tibbles-dplyr-ggplot2.html cm006_tibbles-dplyr-ggplot2.md cm007_ggplot2.html cm007_ggplot2.md cm008_dplyr-single-table.html cm008_dplyr-single-table.md cm009_tidy-data.html cm009_tidy-data.md cm010_joins-r-programming.html cm010_joins-r-programming.md cm011_r-programming-file-io.html cm011_r-programming-file-io.md cm012_file-io-factors.html cm012_file-io-factors.md cm013_ggplot2-continued.html cm013_ggplot2-continued.md cm014_munzner-guest-lecture.html cm014_munzner-guest-lecture.md cm101_character-data-regex.html cm101_character-data-regex.md cm102_writing-functions.html cm102_writing-functions.md cm103_list-inspection-mapping.html cm103_list-inspection-mapping.md cm104_lists-and-data-frames.html cm104_lists-and-data-frames.md cm105_automation-and-make.html cm105_automation-and-make.md cm106_automation-and-make.html cm106_automation-and-make.md cm107_shiny-apps.html cm107_shiny-apps.md cm108_shiny-apps.html cm108_shiny-apps.md cm109_packages.html cm109_packages.md cm110_packages.html cm110_packages.md cm111_webdata.html cm111_webdata.md cm112_webdata.html cm112_webdata.md faq.html faq.md favicon.ico font-awesome-test.Rmd font-awesome-test.html font-awesome-test.md gapminderDataFiveYear.tsv gapminderDataFiveYear.txt gapminderDataFiveYear_dirty.txt git00_index.html git00_index.md git01_git-install.html git01_git-install.md git02_git-clients.html git02_git-clients.md git03_rstudio-meet-git.html git03_rstudio-meet-git.md git04_introduce-self-to-git.html git04_introduce-self-to-git.md git05_github-connection.html git05_github-connection.md git06_credential-caching.html git06_credential-caching.md git07_git-github-rstudio.html git07_git-github-rstudio.md git08_claim-stat545-repo.html git08_claim-stat545-repo.md git09_shell.html git09_shell.md git66_rstudio-git-github-hell.html git66_rstudio-git-github-hell.md graph00_index.html graph00_index.md help-STAT545.html help-STAT545.md help-general.html help-general.md hw00_homework-guidelines.html hw00_homework-guidelines.md hw01_edit-README.html hw01_edit-README.md hw01_sample_readme.html hw01_sample_readme.md hw02_explore-gapminder-dplyr.html hw02_explore-gapminder-dplyr.md hw03_dplyr-and-more-ggplot2.html hw03_dplyr-and-more-ggplot2.md hw04_tidy-data-joins.html hw04_tidy-data-joins.md hw05_2014_factor-boss-files-out-in.md hw05_factor-figure-boss-repo-hygiene.html hw05_factor-figure-boss-repo-hygiene.md hw06_2014_repo-hygiene-figure-boss.md hw06_data-wrangling-conclusion.html hw06_data-wrangling-conclusion.md hw06_write-function-split-apply-combine.html hw06_write-function-split-apply-combine.md hw07_2014_data-wrangling-grand-finale.html hw07_2014_data-wrangling-grand-finale.md hw07_2015_data-wrangling-candy.html hw07_2015_data-wrangling-candy.md hw07_automation.html hw07_automation.md hw08_2014_data-cleaning.html hw08_2014_data-cleaning.md hw08_2014_package.html hw08_2014_package.md hw08_2014_package_jenny-hints.html hw08_2014_package_jenny-hints.md hw08_2014_package_peer-review.html hw08_2014_package_peer-review.md hw08_shiny.html hw08_shiny.md hw09_package.html hw09_package.md hw09_package_onramp-peer-review.html hw09_package_onramp-peer-review.md hw10_2015_data-from-web.Rmd hw10_2015_data-from-web.html hw10_2015_data-from-web.md hw10_data-from-web.Rmd hw10_data-from-web.html hw10_data-from-web.md hw11_2014_build-shiny-app.Rmd index.html index.md packages00_index.html packages00_index.md packages01_system-prep.Rmd packages01_system-prep.html packages01_system-prep.md packages02_activity.html packages02_activity.md packages03_activity_part2.html packages03_activity_part2.md packages04_foofactors-package-01.Rmd packages04_foofactors-package-01.html packages04_foofactors-package-01.md packages05_foofactors-package-02.Rmd packages05_foofactors-package-02.html packages05_foofactors-package-02.md packages05_foofactors-package-README.Rmd packages05_foofactors-package-vignette.Rmd packages06_foofactors-README.Rmd packages06_foofactors-package.Rmd packages06_foofactors-package.html packages06_foofactors-package.md packages06_foofactors-vignette.Rmd peer-review01_marking-rubric.html peer-review01_marking-rubric.md peer-review02_peer-evaluation-guidelines.html peer-review02_peer-evaluation-guidelines.md peer-review02_peer_evaluation_guidelines.html peer-review03_coding_style.Rmd peer-review03_github-comment-template.html peer-review03_github-comment-template.md people-help-wanted.html people-help-wanted.md people.html people.md rstudio-workbench.png shiny00_index.html shiny00_index.md shiny01_activity.html shiny01_activity.md shiny01_slides_2014.pdf syllabus.Rmd syllabus.html syllabus.md topics.html topics.md webdata01_slides.html webdata02_activity.Rmd webdata02_activity.html webdata02_activity.md webdata03_activity.Rmd webdata03_activity.html webdata03_activity.md " ".gitignore 404.html 404.md CNAME Makefile README.md _output.yaml automation00_index.html automation00_index.md automation01_slides automation02_windows.html automation02_windows.md automation03_make-test-drive.html automation03_make-test-drive.md automation04_make-activity.html automation04_make-activity.md automation10_holding-area bit001_dplyr-cheatsheet.html bit001_dplyr-cheatsheet.md bit001_dplyr-cheatsheet.rmd bit002_tidying-lotr-data.html bit002_tidying-lotr-data.md bit003_api-key-env-var.html bit003_api-key-env-var.md bit003_api-key-env-var.rmd bit004_stat545-use-of-github.html bit004_stat545-use-of-github.md bit004_stat545-use-of-github.rmd bit005_hw07-hw05-comparing-dataframes.Rmd bit005_hw07-hw05-comparing-dataframes.html bit005_hw07-hw05-comparing-dataframes.md bit006_github-browsability-wins.Rmd bit006_github-browsability-wins.html bit006_github-browsability-wins.md bit007_draw-the-rest-of-the-owl.Rmd bit007_draw-the-rest-of-the-owl.html bit007_draw-the-rest-of-the-owl.md bit008_lookup.Rmd bit008_lookup.html bit008_lookup.md block000_r-rstudio-install.html block000_r-rstudio-install.md block002_hello-r-workspace-wd-project.html block002_hello-r-workspace-wd-project.md block002_hello-r-workspace-wd-project.rmd block002_hello-r-workspace-wd-project_files block002_post-project.R block002_pre-project.R block002_toy-line.R block004_basic-r-objects.html block004_basic-r-objects.md block004_basic-r-objects.rmd block006_care-feeding-data.html block006_care-feeding-data.md block006_care-feeding-data.rmd block006_care-feeding-data_files block007_first-use-rmarkdown.html block007_first-use-rmarkdown.md block009_dplyr-intro.html block009_dplyr-intro.md block009_dplyr-intro.rmd block010_dplyr-end-single-table.html block010_dplyr-end-single-table.md block010_dplyr-end-single-table.rmd block011_write-your-own-function-01.html block011_write-your-own-function-01.md block011_write-your-own-function-01.rmd block011_write-your-own-function-02.html block011_write-your-own-function-02.md block011_write-your-own-function-02.rmd block011_write-your-own-function-03.html block011_write-your-own-function-03.md block011_write-your-own-function-03.rmd block011_write-your-own-function-CHALLENGE-SEGUE.rmd block011_write-your-own-function.html block011_write-your-own-function.md block011_write-your-own-function_files block012_function-regress-lifeexp-on-year.html block012_function-regress-lifeexp-on-year.md block012_function-regress-lifeexp-on-year.rmd block012_function-regress-lifeexp-on-year_files block013_plyr-ddply.html block013_plyr-ddply.md block013_plyr-ddply.rmd block014_factors.html block014_factors.md block014_factors.rmd block014_factors_files block015_graph-dos-donts.html block015_graph-dos-donts.md block015_graph-dos-donts.rmd block016_secrets-happy-graphing.html block016_secrets-happy-graphing.md block016_secrets-happy-graphing.rmd block016_secrets-happy-graphing_files block017_write-figure-to-file.html block017_write-figure-to-file.md block017_write-figure-to-file.rmd block017_write-figure-to-file_files block018_colors.html block018_colors.md block018_colors.rmd block018_colors_files block019_enforce-color-scheme.html block019_enforce-color-scheme.md block019_enforce-color-scheme.rmd block019_enforce-color-scheme_files block020_multiple-plots-on-a-page.html block020_multiple-plots-on-a-page.md block020_multiple-plots-on-a-page.rmd block020_multiple-plots-on-a-page_files block021_data-manipulation-capstone.html block021_data-manipulation-capstone.md block021_data-manipulation-capstone.rmd block022_regular-expression.html block022_regular-expression.md block022_regular-expression.rmd block023_dplyr-do.html block023_dplyr-do.md block023_dplyr-do.rmd block023_dplyr-do_files block024_group-nest-split-map.Rmd block024_group-nest-split-map.html block024_group-nest-split-map.md block024_group-nest-split-map_files block025_lm-poly.html block025_lm-poly.md block025_lm-poly.rmd block025_lm-poly_files block026_file-out-in.html block026_file-out-in.md block026_file-out-in.rmd block027_regular-expressions.Rmd block027_regular-expressions.html block027_regular-expressions.md block027_regular-expressions_files block028_character-data.Rmd block028_character-data.html block028_character-data.md block029_factors.Rmd block029_factors.html block029_factors.md block029_factors_files block030_date-times.Rmd block030_date-times.html block030_date-times.md block031_vector-tibble-relations.Rmd block031_vector-tibble-relations.html block031_vector-tibble-relations.md block032_character-encoding.Rmd block032_character-encoding.html block032_character-encoding.md cm001_course-intro-sw-install-account-signup.html cm001_course-intro-sw-install-account-signup.md cm002_r-rstudio-intro.html cm002_r-rstudio-intro.md cm003_render-git-github-test-drive.Rmd cm003_render-git-github-test-drive.html cm003_render-git-github-test-drive.md cm004_claim-repo-test-drive-rmd.html cm004_claim-repo-test-drive-rmd.md cm005_hello-gapminder-tidyverse.R cm005_tidyverse-tibbles.html cm005_tidyverse-tibbles.md cm006_tibbles-dplyr-ggplot2.html cm006_tibbles-dplyr-ggplot2.md cm007_ggplot2.html cm007_ggplot2.md cm008_dplyr-single-table.html cm008_dplyr-single-table.md cm009_tidy-data.html cm009_tidy-data.md cm010_joins-r-programming.html cm010_joins-r-programming.md cm011_r-programming-file-io.html cm011_r-programming-file-io.md cm012_file-io-factors.html cm012_file-io-factors.md cm013_ggplot2-continued.html cm013_ggplot2-continued.md cm014_munzner-guest-lecture.html cm014_munzner-guest-lecture.md cm101_character-data-regex.html cm101_character-data-regex.md cm102_writing-functions.html cm102_writing-functions.md cm103_list-inspection-mapping.html cm103_list-inspection-mapping.md cm104_lists-and-data-frames.html cm104_lists-and-data-frames.md cm105_automation-and-make.html cm105_automation-and-make.md cm106_automation-and-make.html cm106_automation-and-make.md cm107_shiny-apps.html cm107_shiny-apps.md cm108_shiny-apps.html cm108_shiny-apps.md cm109_packages.html cm109_packages.md cm110_packages.html cm110_packages.md cm111_webdata.html cm111_webdata.md cm112_webdata.html cm112_webdata.md cm_2015 course-admin faq.html faq.md favicon.ico font-awesome-test.Rmd font-awesome-test.html font-awesome-test.md gapminderDataFiveYear.tsv gapminderDataFiveYear.txt gapminderDataFiveYear_dirty.txt git00_index.html git00_index.md git01_git-install.html git01_git-install.md git02_git-clients.html git02_git-clients.md git03_rstudio-meet-git.html git03_rstudio-meet-git.md git04_introduce-self-to-git.html git04_introduce-self-to-git.md git05_github-connection.html git05_github-connection.md git06_credential-caching.html git06_credential-caching.md git07_git-github-rstudio.html git07_git-github-rstudio.md git08_claim-stat545-repo.html git08_claim-stat545-repo.md git09_shell.html git09_shell.md git66_rstudio-git-github-hell.html git66_rstudio-git-github-hell.md graph00_index.html graph00_index.md help-STAT545.html help-STAT545.md help-general.html help-general.md hw00_homework-guidelines.html hw00_homework-guidelines.md hw01_edit-README.html hw01_edit-README.md hw01_sample_readme.html hw01_sample_readme.md hw02_explore-gapminder-dplyr.html hw02_explore-gapminder-dplyr.md hw03_dplyr-and-more-ggplot2.html hw03_dplyr-and-more-ggplot2.md hw04_tidy-data-joins.html hw04_tidy-data-joins.md hw05_2014_factor-boss-files-out-in.md hw05_factor-figure-boss-repo-hygiene.html hw05_factor-figure-boss-repo-hygiene.md hw06_2014_repo-hygiene-figure-boss.md hw06_data-wrangling-conclusion.html hw06_data-wrangling-conclusion.md hw06_write-function-split-apply-combine.html hw06_write-function-split-apply-combine.md hw07_2014_data-wrangling-grand-finale.html hw07_2014_data-wrangling-grand-finale.md hw07_2015_data-wrangling-candy.html hw07_2015_data-wrangling-candy.md hw07_automation.html hw07_automation.md hw08_2014_data-cleaning.html hw08_2014_data-cleaning.md hw08_2014_package.html hw08_2014_package.md hw08_2014_package_jenny-hints.html hw08_2014_package_jenny-hints.md hw08_2014_package_peer-review.html hw08_2014_package_peer-review.md hw08_shiny.html hw08_shiny.md hw09_package.html hw09_package.md hw09_package_onramp-peer-review.html hw09_package_onramp-peer-review.md hw10_2015_data-from-web.Rmd hw10_2015_data-from-web.html hw10_2015_data-from-web.md hw10_2015_data-from-web_files hw10_data-from-web.Rmd hw10_data-from-web.html hw10_data-from-web.md hw10_data-from-web_files hw11_2014_build-shiny-app.Rmd img include index.html index.md libs packages00_index.html packages00_index.md packages01_system-prep.Rmd packages01_system-prep.html packages01_system-prep.md packages02_activity.html packages02_activity.md packages03_activity_part2.html packages03_activity_part2.md packages04_foofactors-package-01.Rmd packages04_foofactors-package-01.html packages04_foofactors-package-01.md packages05_foofactors-package-02.Rmd packages05_foofactors-package-02.html packages05_foofactors-package-02.md packages05_foofactors-package-README.Rmd packages05_foofactors-package-vignette.Rmd packages06_foofactors-README.Rmd packages06_foofactors-package.Rmd packages06_foofactors-package.html packages06_foofactors-package.md packages06_foofactors-vignette.Rmd peer-review01_marking-rubric.html peer-review01_marking-rubric.md peer-review02_peer-evaluation-guidelines.html peer-review02_peer-evaluation-guidelines.md peer-review02_peer_evaluation_guidelines.html peer-review03_coding_style.Rmd peer-review03_github-comment-template.html peer-review03_github-comment-template.md people-help-wanted.html people-help-wanted.md people.html people.md r_package_data regex_files rstudio-workbench.png shiny00_index.html shiny00_index.md shiny01_activity.html shiny01_activity.md shiny01_slides_2014.pdf shiny_supp static syllabus.Rmd syllabus.html syllabus.md topics.html topics.md webdata-supp webdata01_slides.html webdata02_activity.Rmd webdata02_activity.html webdata02_activity.md webdata02_activity_files webdata03_activity.Rmd webdata03_activity.html webdata03_activity.md " STAT545-UBC_STAT545-UBC
6 0.67 0.33 "week1 week2 week3 week4 " ".gitignore README.md " ".gitignore README.md week1 week2 week3 week4 " msr-ds3_coursework
4 0.50 0.50 "01-getting-started-with-angular2 theme " ".gitignore README.md " ".gitignore 01-getting-started-with-angular2 README.md theme " angular-university_courses
9 0.67 0.33 "module1 module2 module3 module4 module5 module6 " "LICENSE.md README.md d3.v3.js " "LICENSE.md README.md d3.v3.js module1 module2 module3 module4 module5 module6 " alignedleft_data-vis-d3
30 0.17 0.83 "_includes _layouts assets assignments2016 css " ".gitignore LICENSE Readme.md _config.yml assignment1.md assignment2.md assignment3.md aws-tutorial.md classification.md convnet-tips.md convolutional-networks.md index.html ipython-tutorial.md linear-classify.md neural-networks-1.md neural-networks-2.md neural-networks-3.md neural-networks-case-study.md optimization-1.md optimization-2.md overview.md python-numpy-tutorial.md terminal-tutorial.md transfer-learning.md understanding-cnn.md " ".gitignore LICENSE Readme.md _config.yml _includes _layouts assets assignment1.md assignment2.md assignment3.md assignments2016 aws-tutorial.md classification.md convnet-tips.md convolutional-networks.md css index.html ipython-tutorial.md linear-classify.md neural-networks-1.md neural-networks-2.md neural-networks-3.md neural-networks-case-study.md optimization-1.md optimization-2.md overview.md python-numpy-tutorial.md terminal-tutorial.md transfer-learning.md understanding-cnn.md " cs231n_cs231n
9 0.56 0.44 "2013 2014 2015 2016 test-case " ".gitignore README.md favicon.ico index.html " ".gitignore 2013 2014 2015 2016 README.md favicon.ico index.html test-case " hanzichi_hanzichi
15 0.80 0.20 "01_DataScientistToolbox 02_RProgramming 03_GettingData 04_ExploratoryAnalysis 05_ReproducibleResearch 06_StatisticalInference 07_RegressionModels 08_PracticalMachineLearning 09_DevelopingDataProducts assets libraries librariesNew " ".gitignore .nojekyll README.md " ".gitignore .nojekyll 01_DataScientistToolbox 02_RProgramming 03_GettingData 04_ExploratoryAnalysis 05_ReproducibleResearch 06_StatisticalInference 07_RegressionModels 08_PracticalMachineLearning 09_DevelopingDataProducts README.md assets libraries librariesNew " DataScienceSpecialization_courses
9 0.78 0.22 "0. Origin 1. HTML 2. CSS 3. Javascript 4. jQuery 5. Bootstrap 6. PHP " ".gitattributes .gitignore " ".gitattributes .gitignore 0. Origin 1. HTML 2. CSS 3. Javascript 4. jQuery 5. Bootstrap 6. PHP " mausv_Course
12 0.33 0.67 "bower_components img js ribbons " ".gitignore LICENSE.txt README.md app.css app.js awwwards.css index.html mobileapps.css " ".gitignore LICENSE.txt README.md app.css app.js awwwards.css bower_components img index.html js mobileapps.css ribbons " uxrecipe_uxrecipe
18 0.33 0.67 "examples exercises handout img styles webinar-series " ".bookignore .editorconfig .gitignore README.md SUMMARY.md book.json cover.jpg cover_small.jpg index.html intro.md package.json test.js " ".bookignore .editorconfig .gitignore README.md SUMMARY.md book.json cover.jpg cover_small.jpg examples exercises handout img index.html intro.md package.json styles test.js webinar-series " rangle_ngCourse2
23 0.30 0.70 "answerbook data images old pydf pyhum styles " ".gitignore Chapter 1 - Getting started.ipynb Chapter 10 - Learning without Supervision.ipynb Chapter 2 - First steps.ipynb Chapter 3 - Text analysis.ipynb Chapter 4 - Programming principles.ipynb Chapter 5 - Building NLP Applications.ipynb Chapter 6 - Object Oriented Programming.ipynb Chapter 7 - Archiving and Searching.ipynb Chapter 8 - PDF Search App.ipynb Chapter 9 - Learning from Examples.ipynb README.md mac-installer.sh start-osx.command start-unix.sh start-windows.bat " ".gitignore Chapter 1 - Getting started.ipynb Chapter 10 - Learning without Supervision.ipynb Chapter 2 - First steps.ipynb Chapter 3 - Text analysis.ipynb Chapter 4 - Programming principles.ipynb Chapter 5 - Building NLP Applications.ipynb Chapter 6 - Object Oriented Programming.ipynb Chapter 7 - Archiving and Searching.ipynb Chapter 8 - PDF Search App.ipynb Chapter 9 - Learning from Examples.ipynb README.md answerbook data images mac-installer.sh old pydf pyhum start-osx.command start-unix.sh start-windows.bat styles " fbkarsdorp_python-course
10 0.60 0.40 "Lesson0_bridges_and_tunnels Lesson1_restaurants Lesson2_scraping Lesson3_MarkovChains Lesson4_BayesianStats student_work " ".DS_Store .gitignore README.md Untitled0.ipynb " ".DS_Store .gitignore Lesson0_bridges_and_tunnels Lesson1_restaurants Lesson2_scraping Lesson3_MarkovChains Lesson4_BayesianStats README.md Untitled0.ipynb student_work " hmason_datastorytelling
10 0.50 0.50 "Content HW Project Readings Workshops " "Final.md FinalGuide.md README.md Syllabus.md TechTalks.md " "Content Final.md FinalGuide.md HW Project README.md Readings Syllabus.md TechTalks.md Workshops " CSC-DevOps_Course
8 0.50 0.50 "assignments example_presentations example_solutions slides " "LICENSE README.md roadmap.md schedule.md " "LICENSE README.md assignments example_presentations example_solutions roadmap.md schedule.md slides " hmods_course
3 0.67 0.33 "transcripts vm-setup " "README.md " "README.md transcripts vm-setup " saasbook_courseware
18 0.44 0.56 "data gradle lib misc resource scripts src webcast " ".gitignore LICENSE README.md build.gradle build.xml gradlew gradlew.bat pom.xml setenv.sh settings.gradle " ".gitignore LICENSE README.md build.gradle build.xml data gradle gradlew gradlew.bat lib misc pom.xml resource scripts setenv.sh settings.gradle src webcast " mahmoudparsian_data-algorithms-book
5 0.60 0.40 "analysis notebooks recipes " ".gitignore README.md " ".gitignore README.md analysis notebooks recipes " yhat_DataGotham2013
9 0.78 0.22 "chap2-postgresql chap3-riak chap4-hbase chap5-mongo chap6-couch chap7-neo4j chap8-redis " ".gitignore README.md " ".gitignore README.md chap2-postgresql chap3-riak chap4-hbase chap5-mongo chap6-couch chap7-neo4j chap8-redis " sevenweeks_databases
5 0.40 0.60 "code-python3 code " "LICENSE README.md links.md " "LICENSE README.md code-python3 code links.md " joelgrus_data-science-from-scratch
18 0.61 0.39 "Assignments Slides app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru coursera.rb " ".gitignore Assignments Gemfile Gemfile.lock README.rdoc Rakefile Slides app bin config.ru config coursera.rb db lib log public test vendor " jhu-ep-coursera_fullstack-course1-module3
4 0.50 0.50 "programming-with-r samples " ".gitignore HelloWorld.md " ".gitignore HelloWorld.md programming-with-r samples " rajeshsubramanian_datasciencecoursera
11 0.18 0.82 "app gradle " ".gitignore .travis.yml LICENSE README.md build.gradle gradle.properties gradlew gradlew.bat settings.gradle " ".gitignore .travis.yml LICENSE README.md app build.gradle gradle.properties gradle gradlew gradlew.bat settings.gradle " LyndonChin_MasteringAndroidDataBinding
1 0.00 1.00 "" "README.md " "README.md " Quartz_bad-data-guide
12 0.92 0.08 "Anomaly Detection and Recommender Systems DecisionTrees &Boosting HMM K-Means Clustering and PCA Lectures Linear Regression Logistic Regression Multi-class classification and neural networks Neural network learning Regularized linear regression and bias-variance Support Vector Machines " "README " "Anomaly Detection and Recommender Systems DecisionTrees &Boosting HMM K-Means Clustering and PCA Lectures Linear Regression Logistic Regression Multi-class classification and neural networks Neural network learning README Regularized linear regression and bias-variance Support Vector Machines " zhouxc_Stanford-Machine-Learning-Course
14 0.79 0.21 "Data_Analysis ErrFind Exploratory_Data_Analysis Getting_and_Cleaning_Data Mathematical_Biostatistics_Boot_Camp Open_Intro R_Programming R_Programming_Alt Regression_Models Statistical_Inference Writing_swirl_Courses " ".gitignore LICENSE README.md " ".gitignore Data_Analysis ErrFind Exploratory_Data_Analysis Getting_and_Cleaning_Data LICENSE Mathematical_Biostatistics_Boot_Camp Open_Intro README.md R_Programming R_Programming_Alt Regression_Models Statistical_Inference Writing_swirl_Courses " swirldev_swirl_courses
13 0.62 0.38 "ch02 ch03 ch04 ch05 ch06 ch07 ch08 ch09 " ".gitignore Procfile README.md pigrc requirements.txt " ".gitignore Procfile README.md ch02 ch03 ch04 ch05 ch06 ch07 ch08 ch09 pigrc requirements.txt " rjurney_Agile_Data_Code
22 0.32 0.68 "chit-chat css images includes js phpmyadmin poll " ".DS_Store LICENSE.txt README.md about.php changepass.php contact.php cslDB.sql dotcloud.yml editprofile.php files for iiitcslcentral.0fees.net  should be uploaded here! forgot.php index.php profiles.php results.php vote.php " ".DS_Store LICENSE.txt README.md about.php changepass.php chit-chat contact.php cslDB.sql css dotcloud.yml editprofile.php files for iiitcslcentral.0fees.net  should be uploaded here! forgot.php images includes index.php js phpmyadmin poll profiles.php results.php vote.php " paramaggarwal_course
11 0.45 0.55 "etc projects share src test " ".ghci .gitignore README.markdown Setup.lhs changelog course.cabal " ".ghci .gitignore README.markdown Setup.lhs changelog course.cabal etc projects share src test " tonymorris_course
4 0.75 0.25 "hw0 hw1 projects " "README.md " "README.md hw0 hw1 projects " berkeley-cs186_course
10 0.00 1.00 "" ".bash_aliases .bashrc .inputrc .vimrc Commandline_intro.md Linux_curated_resources.md Perl_curated_resources.md Python_curated_resources.md README.md Vim_curated_resources.md " ".bash_aliases .bashrc .inputrc .vimrc Commandline_intro.md Linux_curated_resources.md Perl_curated_resources.md Python_curated_resources.md README.md Vim_curated_resources.md " learnbyexample_scripting_course
17 0.12 0.88 "doc html " "IntroToConstruct.ppt Makefile UnderstandingGIL.pdf generatorusenix-100925150828-phpapp01.pdf gevent.pdf introconcurrent-100925150728-phpapp02.pdf ipython3-notebook mock-0.8.0.pdf numpy.ipynb pycon-interpreter.pdf pylab.ipynb pylint.pdf python-profiling.pdf rpyc_example.png syl.txt " "IntroToConstruct.ppt Makefile UnderstandingGIL.pdf doc generatorusenix-100925150828-phpapp01.pdf gevent.pdf html introconcurrent-100925150728-phpapp02.pdf ipython3-notebook mock-0.8.0.pdf numpy.ipynb pycon-interpreter.pdf pylab.ipynb pylint.pdf python-profiling.pdf rpyc_example.png syl.txt " alonho_course
16 0.56 0.44 "Classification & Clustering Extract FB Comments Intro to dplyr R cheat sheets Sentiment Analysis StatsLearning Text Mining & PCA Time Series Analysis Topic Modeling " "LICENSE PCA.R R-refcard.pdf README.md common_functions.Rmd readJSON.R useful_commands.R " "Classification & Clustering Extract FB Comments Intro to dplyr LICENSE PCA.R R cheat sheets R-refcard.pdf README.md Sentiment Analysis StatsLearning Text Mining & PCA Time Series Analysis Topic Modeling common_functions.Rmd readJSON.R useful_commands.R " ujjwalkarn_DataScienceR
